,Type of DES,Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),"Temperature, K","Density, g/cm^3",I,III,IV,V,SMILES#1,SMILES#2,MolLogP#1,NumHeteroatoms#1,NumAromaticRings#1,NumHAcceptors#1,NumHDonors#1,NumRotatableBonds#1,TPSA#1,MolWt#1,MolLogP#2,NumHeteroatoms#2,NumAromaticRings#2,NumHAcceptors#2,NumHDonors#2,NumRotatableBonds#2,TPSA#2,MolWt#2
1610,Ⅲ,Ethylammonium chloride,Glycerol,0.167,0.833,313.2,1.21545,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1611,Ⅲ,Ethylammonium chloride,Glycerol,0.167,0.833,323.2,1.20968,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1612,Ⅲ,Ethylammonium chloride,Glycerol,0.167,0.833,333.2,1.20387,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1613,Ⅲ,Ethylammonium chloride,Glycerol,0.167,0.833,343.2,1.19805,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1614,Ⅲ,Ethylammonium chloride,Glycerol,0.167,0.833,353.2,1.1922,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1615,Ⅲ,Ethylammonium chloride,Glycerol,0.2,0.8,293.2,1.22213,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1616,Ⅲ,Ethylammonium chloride,Glycerol,0.2,0.8,303.2,1.21663,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1617,Ⅲ,Ethylammonium chloride,Glycerol,0.2,0.8,313.2,1.21103,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1618,Ⅲ,Ethylammonium chloride,Glycerol,0.2,0.8,323.2,1.20539,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1619,Ⅲ,Ethylammonium chloride,Glycerol,0.2,0.8,333.2,1.19975,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1620,Ⅲ,Ethylammonium chloride,Glycerol,0.2,0.8,343.2,1.19412,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1621,Ⅲ,Ethylammonium chloride,Glycerol,0.2,0.8,353.2,1.18845,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1622,Ⅲ,Ethylammonium chloride,Glycerol,0.25,0.75,293.2,1.21209,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1623,Ⅲ,Ethylammonium chloride,Glycerol,0.25,0.75,303.2,1.20665,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1624,Ⅲ,Ethylammonium chloride,Glycerol,0.25,0.75,313.2,1.20114,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1625,Ⅲ,Ethylammonium chloride,Glycerol,0.25,0.75,323.2,1.19559,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1626,Ⅲ,Ethylammonium chloride,Glycerol,0.25,0.75,333.2,1.19005,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1627,Ⅲ,Ethylammonium chloride,Glycerol,0.25,0.75,343.2,1.18448,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1628,Ⅲ,Ethylammonium chloride,Glycerol,0.25,0.75,353.2,1.17883,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1629,Ⅲ,Ethylammonium chloride,Glycerol,0.333,0.667,293.2,1.19448,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1630,Ⅲ,Ethylammonium chloride,Glycerol,0.333,0.667,303.2,1.18917,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1631,Ⅲ,Ethylammonium chloride,Glycerol,0.333,0.667,313.2,1.18377,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1632,Ⅲ,Ethylammonium chloride,Glycerol,0.333,0.667,323.2,1.17837,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1633,Ⅲ,Ethylammonium chloride,Glycerol,0.333,0.667,333.2,1.17298,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1634,Ⅲ,Ethylammonium chloride,Glycerol,0.333,0.667,343.2,1.16759,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1635,Ⅲ,Ethylammonium chloride,Glycerol,0.333,0.667,353.2,1.16215,0,1,0,0,CCN.Cl,C(C(CO)O)O,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-1.6681000000000001,3,0,3,3,2,60.69,92.09399999999998
1636,Ⅲ,Ethylammonium chloride,Trifluoroacetamide,0.4,0.6,313.15,1.273,0,1,0,0,CCN.Cl,C(=O)(C(F)(F)F)N,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,0.03400000000000014,5,0,1,1,0,43.09,113.03800000000003
1637,Ⅲ,Ethylammonium chloride,Urea,0.4,0.6,313.15,1.14,0,1,0,0,CCN.Cl,C(=O)(N)N,0.3868000000000002,2,0,1,1,0,26.02,81.54599999999999,-0.9762,3,0,1,2,0,69.11,60.05599999999999
1638,Ⅲ,Methyltrioctylammonium bromide,Capric acid,0.333,0.667,288.15,0.9489,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,448.6180000000002,3.2117000000000013,2,0,1,1,8,37.3,172.268
1639,Ⅲ,Methyltrioctylammonium bromide,Capric acid,0.333,0.667,293.15,0.9456,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,448.6180000000002,3.2117000000000013,2,0,1,1,8,37.3,172.268
1640,Ⅲ,Methyltrioctylammonium bromide,Capric acid,0.333,0.667,298.15,0.9422,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,448.6180000000002,3.2117000000000013,2,0,1,1,8,37.3,172.268
1641,Ⅲ,Methyltrioctylammonium bromide,Capric acid,0.333,0.667,303.15,0.9388,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,448.6180000000002,3.2117000000000013,2,0,1,1,8,37.3,172.268
1642,Ⅲ,Methyltrioctylammonium bromide,Capric acid,0.333,0.667,308.15,0.9356,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,448.6180000000002,3.2117000000000013,2,0,1,1,8,37.3,172.268
1643,Ⅲ,Methyltrioctylammonium bromide,Capric acid,0.333,0.667,313.15,0.9323,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,448.6180000000002,3.2117000000000013,2,0,1,1,8,37.3,172.268
1644,Ⅲ,Methyltrioctylammonium bromide,Capric acid,0.333,0.667,318.15,0.929,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,448.6180000000002,3.2117000000000013,2,0,1,1,8,37.3,172.268
1645,Ⅲ,Methyltrioctylammonium bromide,Capric acid,0.333,0.667,323.15,0.9258,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,448.6180000000002,3.2117000000000013,2,0,1,1,8,37.3,172.268
1646,Ⅲ,Methyltrioctylammonium bromide,Decanoic acid ,0.5,0.5,298.15,0.936,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,448.6180000000002,3.2117000000000013,2,0,1,1,8,37.3,172.268
1647,Ⅲ,Methyltrioctylammonium bromide,Dodecanoic acid ,0.5,0.5,298.15,0.943,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,448.6180000000002,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
1648,Ⅲ,Methyltrioctylammonium bromide,Nonanoic acid,0.5,0.5,298.15,0.955,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,448.6180000000002,2.821600000000001,2,0,1,1,7,37.3,158.241
1649,Ⅲ,Methyltrioctylammonium bromide,Tetradecanoic acid,0.5,0.5,298.15,0.963,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,448.6180000000002,4.772100000000004,2,0,1,1,12,37.3,228.37599999999995
1650,Ⅲ,Methyltrioctylammonium bromide,Undecanoic acid,0.5,0.5,298.15,0.95,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,448.6180000000002,3.6018000000000017,2,0,1,1,9,37.3,186.295
1651,Ⅲ,Methyltrioctylammonium chloride,2-Ethylhexyl 4-hydroxybenzoate,0.2,0.8,298.15,0.9873,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCC(CC)COC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.7654000000000036,3,1,3,1,7,46.53,250.338
1652,Ⅲ,Methyltrioctylammonium chloride,2-Ethylhexyl 4-hydroxybenzoate,0.25,0.75,298.15,0.9779,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCC(CC)COC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.7654000000000036,3,1,3,1,7,46.53,250.338
1653,Ⅲ,Methyltrioctylammonium chloride,2-Ethylhexyl 4-hydroxybenzoate,0.333,0.667,298.15,0.9643,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCC(CC)COC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.7654000000000036,3,1,3,1,7,46.53,250.338
1654,Ⅲ,Methyltrioctylammonium chloride,2-Ethylhexyl 4-hydroxybenzoate,0.5,0.5,298.15,0.9422,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCC(CC)COC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.7654000000000036,3,1,3,1,7,46.53,250.338
1655,Ⅲ,Methyltrioctylammonium chloride,2-Ethylhexyl 4-hydroxybenzoate,0.667,0.333,298.15,0.9276,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCC(CC)COC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.7654000000000036,3,1,3,1,7,46.53,250.338
1656,Ⅲ,Methyltrioctylammonium chloride,2-Methoxybenzoic acid,0.5,0.5,298.15,0.968,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],COC1=CC=CC=C1C(=O)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,1.3934,3,1,2,1,2,46.53,152.14899999999997
1657,Ⅲ,Methyltrioctylammonium chloride,Benzoic acid,0.333,0.667,298.15,0.9692,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],C1=CC=C(C=C1)C(=O)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,1.3848,2,1,1,1,1,37.3,122.12299999999996
1658,Ⅲ,Methyltrioctylammonium chloride,Benzoic acid,0.4,0.6,298.15,0.9529,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],C1=CC=C(C=C1)C(=O)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,1.3848,2,1,1,1,1,37.3,122.12299999999996
1659,Ⅲ,Methyltrioctylammonium chloride,Butyl 4-hydroxybenzoate,0.25,0.75,298.15,1.046,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCOC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,2.3491000000000004,3,1,3,1,4,46.53,194.23
1660,Ⅲ,Methyltrioctylammonium chloride,Butyl 4-hydroxybenzoate,0.333,0.667,298.15,0.9831,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCOC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,2.3491000000000004,3,1,3,1,4,46.53,194.23
1661,Ⅲ,Methyltrioctylammonium chloride,Butyl 4-hydroxybenzoate,0.5,0.5,298.15,0.9509,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCOC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,2.3491000000000004,3,1,3,1,4,46.53,194.23
1662,Ⅲ,Methyltrioctylammonium chloride,Butyl 4-hydroxybenzoate,0.667,0.333,298.15,0.9262,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCOC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,2.3491000000000004,3,1,3,1,4,46.53,194.23
1663,Ⅲ,Methyltrioctylammonium chloride,Capric acid,0.333,0.667,288.15,0.9027,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.2117000000000013,2,0,1,1,8,37.3,172.268
1664,Ⅲ,Methyltrioctylammonium chloride,Capric acid,0.333,0.667,293.15,0.8996,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.2117000000000013,2,0,1,1,8,37.3,172.268
1665,Ⅲ,Methyltrioctylammonium chloride,Capric acid,0.333,0.667,298.15,0.8962,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.2117000000000013,2,0,1,1,8,37.3,172.268
1666,Ⅲ,Methyltrioctylammonium chloride,Capric acid,0.333,0.667,303.15,0.8932,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.2117000000000013,2,0,1,1,8,37.3,172.268
1667,Ⅲ,Methyltrioctylammonium chloride,Capric acid,0.333,0.667,308.15,0.89,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.2117000000000013,2,0,1,1,8,37.3,172.268
1668,Ⅲ,Methyltrioctylammonium chloride,Capric acid,0.333,0.667,313.15,0.8869,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.2117000000000013,2,0,1,1,8,37.3,172.268
1669,Ⅲ,Methyltrioctylammonium chloride,Capric acid,0.333,0.667,318.15,0.8838,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.2117000000000013,2,0,1,1,8,37.3,172.268
1670,Ⅲ,Methyltrioctylammonium chloride,Capric acid,0.333,0.667,323.15,0.8807,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.2117000000000013,2,0,1,1,8,37.3,172.268
1671,Ⅲ,Methyltrioctylammonium chloride,Isobutyl 4-hydroxybenzoate,0.25,0.75,298.15,1.005,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CC(C)COC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,2.2050000000000005,3,1,3,1,3,46.53,194.23
1672,Ⅲ,Methyltrioctylammonium chloride,Isobutyl 4-hydroxybenzoate,0.333,0.667,298.15,0.9795,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CC(C)COC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,2.2050000000000005,3,1,3,1,3,46.53,194.23
1673,Ⅲ,Methyltrioctylammonium chloride,Isobutyl 4-hydroxybenzoate,0.5,0.5,298.15,0.9481,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CC(C)COC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,2.2050000000000005,3,1,3,1,3,46.53,194.23
1674,Ⅲ,Methyltrioctylammonium chloride,Isobutyl 4-hydroxybenzoate,0.667,0.333,298.15,0.9289,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CC(C)COC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,2.2050000000000005,3,1,3,1,3,46.53,194.23
1675,Ⅲ,Methyltrioctylammonium chloride,Lauric acid,0.333,0.667,298.15,0.891,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCCCC(=O)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.991900000000002,2,0,1,1,10,37.3,200.32199999999997
1676,Ⅲ,Methyltrioctylammonium chloride,M-toluic acid,0.4,0.6,298.15,0.9487,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CC1=CC(=CC=C1)C(=O)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,1.69322,2,1,1,1,1,37.3,136.14999999999998
1677,Ⅲ,Methyltrioctylammonium chloride,Methyl 4-hydroxybenzoate,0.5,0.5,298.15,0.9637,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],COC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,1.1788,3,1,3,1,1,46.53,152.149
1678,Ⅲ,Methyltrioctylammonium chloride,Methyl 4-hydroxybenzoate,0.667,0.333,298.15,0.931,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],COC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,1.1788,3,1,3,1,1,46.53,152.149
1679,Ⅲ,Methyltrioctylammonium chloride,N-octyl 4-hydroxybenzoate,0.25,0.75,298.15,0.9764,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCOC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.9095000000000035,3,1,3,1,8,46.53,250.33800000000002
1680,Ⅲ,Methyltrioctylammonium chloride,N-octyl 4-hydroxybenzoate,0.333,0.667,298.15,0.9628,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCOC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.9095000000000035,3,1,3,1,8,46.53,250.33800000000002
1681,Ⅲ,Methyltrioctylammonium chloride,N-octyl 4-hydroxybenzoate,0.5,0.5,298.15,0.9397,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCOC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.9095000000000035,3,1,3,1,8,46.53,250.33800000000002
1682,Ⅲ,Methyltrioctylammonium chloride,N-octyl 4-hydroxybenzoate,0.667,0.333,298.15,0.9289,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCOC(=O)C1=CC=C(C=C1)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,3.9095000000000035,3,1,3,1,8,46.53,250.33800000000002
1683,Ⅲ,Methyltrioctylammonium chloride,N-octyl alcohol,0.333,0.667,298.15,0.8654,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCO,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,2.3392000000000013,1,0,1,1,6,20.23,130.23100000000002
1684,Ⅲ,Methyltrioctylammonium chloride,O-Nitrobenzoic acid,0.4,0.6,298.15,1.0344,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],C1=CC=C(C(=C1)C(=O)O)[N+](=O)[O-],5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,1.293,5,1,3,1,2,80.44,167.11999999999995
1685,Ⅲ,Methyltrioctylammonium chloride,O-Nitrobenzoic acid,0.5,0.5,298.15,0.9979,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],C1=CC=C(C(=C1)C(=O)O)[N+](=O)[O-],5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,1.293,5,1,3,1,2,80.44,167.11999999999995
1686,Ⅲ,Methyltrioctylammonium chloride,O-Toluic acid,0.5,0.5,298.15,0.9332,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CC1=CC=CC=C1C(=O)O,5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,1.69322,2,1,1,1,1,37.3,136.15
1687,Ⅲ,Methyltrioctylammonium chloride,P-Nitrobenzoic acid,0.667,0.333,298.15,0.9506,0,1,0,0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],C1=CC(=CC=C1C(=O)O)[N+](=O)[O-],5.518500000000006,2,0,0,0,21,0.0,404.16700000000026,1.2930000000000001,5,1,3,1,2,80.44,167.11999999999995
1688,Ⅲ,Methyltriphenylphosphonium bromide,"2,2,2-Trifluoroacetamide",0.111,0.889,298.15,1.3947,0,1,0,0,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N,0.6142999999999998,2,3,0,0,3,0.0,357.231,0.03400000000000014,5,0,1,1,0,43.09,113.03800000000003
1689,Ⅲ,Methyltriphenylphosphonium bromide,"2,2,2-Trifluoroacetamide",0.111,0.889,308.15,1.3837,0,1,0,0,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N,0.6142999999999998,2,3,0,0,3,0.0,357.231,0.03400000000000014,5,0,1,1,0,43.09,113.03800000000003
1690,Ⅲ,Methyltriphenylphosphonium bromide,"2,2,2-Trifluoroacetamide",0.111,0.889,318.15,1.3727,0,1,0,0,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N,0.6142999999999998,2,3,0,0,3,0.0,357.231,0.03400000000000014,5,0,1,1,0,43.09,113.03800000000003
1691,Ⅲ,Methyltriphenylphosphonium bromide,"2,2,2-Trifluoroacetamide",0.111,0.889,328.15,1.3616,0,1,0,0,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N,0.6142999999999998,2,3,0,0,3,0.0,357.231,0.03400000000000014,5,0,1,1,0,43.09,113.03800000000003
1692,Ⅲ,Methyltriphenylphosphonium bromide,"2,2,2-Trifluoroacetamide",0.111,0.889,338.15,1.3504,0,1,0,0,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N,0.6142999999999998,2,3,0,0,3,0.0,357.231,0.03400000000000014,5,0,1,1,0,43.09,113.03800000000003
